id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"9585";"5377";VIA PIETRO GIORDANI;;urbana;promiscuo pedoni;ponte;bidirezionale;percorso promiscuo - pedonale e ciclabile;"78";9.1247556147506;45.4408176271815;"(45.4408176271815, 9.1247556147506)"
"9586";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"15";9.14889288533417;45.4751992309983;"(45.4751992309983, 9.14889288533417)"
"9587";"6155";VIA VINCENZO MONTI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"9";9.16718970795372;45.4724948419705;"(45.4724948419705, 9.16718970795372)"
"9588";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"16";9.14963443892324;45.4746341679416;"(45.4746341679416, 9.14963443892324)"
"9589";"6707";VIA BISCEGLIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"22";9.11950979798834;45.4485481064315;"(45.4485481064315, 9.11950979798834)"
"9590";"6707";VIA BISCEGLIE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"258";9.11881011995028;45.4498077578524;"(45.4498077578524, 9.11881011995028)"
"9591";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"99";9.19891521268964;45.4943662209263;"(45.4943662209263, 9.19891521268964)"
"9592";"3251";VIA TUCIDIDE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"15";9.2454511811103;45.4703621180224;"(45.4703621180224, 9.2454511811103)"
"9593";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2";9.15035629076363;45.4740584458764;"(45.4740584458764, 9.15035629076363)"
"9594";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"13";9.15048678051723;45.4739494212472;"(45.4739494212472, 9.15048678051723)"
"9595";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"22";9.1502532771055;45.4741402978123;"(45.4741402978123, 9.1502532771055)"
"9596";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"10";9.15058705555773;45.4738734043943;"(45.4738734043943, 9.15058705555773)"
"9597";"1313";VIA BENIGNO CRESPI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"130";9.18505251574232;45.5023368273279;"(45.5023368273279, 9.18505251574232)"
"9598";"3163";PIAZZALE VINCENZO CUOCO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;"12";9.22350845155751;45.4512958330557;"(45.4512958330557, 9.22350845155751)"
"9599";"3163";PIAZZALE VINCENZO CUOCO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"38";9.22461035055488;45.4508369123172;"(45.4508369123172, 9.22461035055488)"
"9600";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"215";9.14690646700624;45.4766514060814;"(45.4766514060814, 9.14690646700624)"
"9602";"3220";VIA LAURA CICERI VISCONTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.22027867777039;45.4558763775508;"(45.4558763775508, 9.22027867777039)"
"9603";"6302";VIA CALDERA;;ciclabile;ciclabile segnaletica;passerella;bidirezionale;corsia ciclabile;"221";9.10139648165429;45.4789674802581;"(45.4789674802581, 9.10139648165429)"
"9604";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"57";9.26245457190811;45.4702135779061;"(45.4702135779061, 9.26245457190811)"
"9605";"6737";VIA LAMPUGNANO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"100";9.11436530548219;45.4901251251562;"(45.4901251251562, 9.11436530548219)"
"9606";"7523";VIA MARIO BORSA;;urbana;promiscuo pedoni;sottopasso;bidirezionale;percorso promiscuo - pedonale e ciclabile;"66";9.09321203104913;45.5056709568925;"(45.5056709568925, 9.09321203104913)"
"9607";"7523";VIA MARIO BORSA;;urbana;promiscuo pedoni;sottopasso;bidirezionale;percorso promiscuo - pedonale e ciclabile;"60";9.09226765516526;45.5065514653966;"(45.5065514653966, 9.09226765516526)"
"9608";"6737";VIA LAMPUGNANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"10";9.11301302904404;45.4908661446097;"(45.4908661446097, 9.11301302904404)"
"9609";"6737";VIA LAMPUGNANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"11";9.11493669248248;45.4898363188589;"(45.4898363188589, 9.11493669248248)"
"9610";"6302";VIA CALDERA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"15";9.09958144204058;45.4771863821465;"(45.4771863821465, 9.09958144204058)"
"9611";"6302";VIA CALDERA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"126";9.10233561949035;45.4788086575591;"(45.4788086575591, 9.10233561949035)"
"9612";"6302";VIA CALDERA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"124";9.10020765829239;45.4775303723342;"(45.4775303723342, 9.10020765829239)"
"9613";"1023";VIA ANCONA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;corsia ciclabile;"52";9.18680183108463;45.4738576176816;"(45.4738576176816, 9.18680183108463)"
"9614";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"135";9.20683318774107;45.4947921991227;"(45.4947921991227, 9.20683318774107)"
"9615";"7112";VIA AGOSTINO BERTANI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"166";9.17409287863242;45.4766743119196;"(45.4766743119196, 9.17409287863242)"
"9616";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"10";9.16946540275262;45.4694015141315;"(45.4694015141315, 9.16946540275262)"
"9617";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"180";9.16857096720744;45.4688216936235;"(45.4688216936235, 9.16857096720744)"
"9618";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"11";9.15860023756633;45.4653802047404;"(45.4653802047404, 9.15860023756633)"
"9619";"1022";VIA DEI CAVALIERI DEL SANTO SEPOLCRO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;corsia ciclabile;"102";9.18574932887579;45.4736496062112;"(45.4736496062112, 9.18574932887579)"
"9620";"7087";VIALE GIORGIO BYRON;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"166";9.17575903611434;45.4766257651346;"(45.4766257651346, 9.17575903611434)"
"9621";"7110";VIA PIETRO E MARIA CURIE;;ciclabile;ciclabile sede propria;ponte;bidirezionale;corsia ciclabile;"162";9.17197146719012;45.4712807346312;"(45.4712807346312, 9.17197146719012)"
"9622";"7098";VIALE GADIO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"136";9.18087130094497;45.4735868830313;"(45.4735868830313, 9.18087130094497)"
"9623";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"117";9.19402720394839;45.4834693850577;"(45.4834693850577, 9.19402720394839)"
"9624";"1010";CORSO GIUSEPPE GARIBALDI;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"26";9.18371827363619;45.4733246212518;"(45.4733246212518, 9.18371827363619)"
"9625";"7110";VIA PIETRO E MARIA CURIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"10";9.172678547155;45.4718391081346;"(45.4718391081346, 9.172678547155)"
"9626";"7082";VIA LEGNANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"218";9.18114751732668;45.4760100112536;"(45.4760100112536, 9.18114751732668)"
"9627";"1067";PIAZZA PAOLO VI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;corsia ciclabile;"41";9.18475632034139;45.4734635817473;"(45.4734635817473, 9.18475632034139)"
"9628";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"12";9.16069780312032;45.4607693535167;"(45.4607693535167, 9.16069780312032)"
"9629";"4068";CORSO LODI;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;ordinanza lavori stradali;"94";9.20507646769221;45.4503347020623;"(45.4503347020623, 9.20507646769221)"
"9630";"7087";VIALE GIORGIO BYRON;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"96";9.17803615127812;45.4768664721734;"(45.4768664721734, 9.17803615127812)"
"9631";"1020";VIA DELIO TESSA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"50";9.18409518854379;45.473292250148;"(45.473292250148, 9.18409518854379)"
"9632";"2275";VIA PADOVA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"24";9.21871200159535;45.4875693556265;"(45.4875693556265, 9.21871200159535)"
"9633";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"19";9.17076850270661;45.470388667295;"(45.470388667295, 9.17076850270661)"
"9634";"1023";VIA ANCONA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"8";9.18718397080799;45.4738953379891;"(45.4738953379891, 9.18718397080799)"
"9635";"3178";VIALE MOLISE;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"115";9.22412723850023;45.4581179673701;"(45.4581179673701, 9.22412723850023)"
"9636";"3251";VIA TUCIDIDE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"4";9.24556873233733;45.4705405897739;"(45.4705405897739, 9.24556873233733)"
"9637";"1023";VIA ANCONA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - discorde;corsia ciclabile;"40";9.18748836657205;45.473925847875;"(45.473925847875, 9.18748836657205)"
"9638";"7082";VIA LEGNANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"29";9.18093436858034;45.4771729269187;"(45.4771729269187, 9.18093436858034)"
"9639";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"24";9.17017985971756;45.4701447928386;"(45.4701447928386, 9.17017985971756)"
"9640";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"24";9.17037520867855;45.4699973356418;"(45.4699973356418, 9.17037520867855)"
"9641";"3140";VIALE MUGELLO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"136";9.22374688547688;45.4614031541496;"(45.4614031541496, 9.22374688547688)"
"9642";"3140";VIALE MUGELLO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"138";9.22408181312731;45.4614155186059;"(45.4614155186059, 9.22408181312731)"
"9643";"6874";VIA ROBERTO KOCH;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"18";9.1146556917664;45.444671661723;"(45.444671661723, 9.1146556917664)"
"9644";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"11";9.16767330282935;45.4682364518029;"(45.4682364518029, 9.16767330282935)"
"9645";"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"12";9.15891010417688;45.4631337635318;"(45.4631337635318, 9.15891010417688)"
"9646";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"10";9.16926480127918;45.4695465472845;"(45.4695465472845, 9.16926480127918)"
"9647";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.1669989411489;45.4677966129399;"(45.4677966129399, 9.1669989411489)"
"9648";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"80";9.16988876488869;45.4696765895264;"(45.4696765895264, 9.16988876488869)"
"9649";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"81";9.16968855602346;45.4698239605164;"(45.4698239605164, 9.16968855602346)"
"9650";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"27";9.15866713762009;45.4642281851059;"(45.4642281851059, 9.15866713762009)"
"9651";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"121";9.15886728819817;45.4659571954932;"(45.4659571954932, 9.15886728819817)"
"9652";"2106";BASTIONI DI PORTA VENEZIA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"26";9.20087422626575;45.4760672104409;"(45.4760672104409, 9.20087422626575)"
"9653";"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"114";9.15915096555084;45.4625927136619;"(45.4625927136619, 9.15915096555084)"
"9654";"2390";VIA PALMANOVA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"404";9.25607712138604;45.5101155203117;"(45.5101155203117, 9.25607712138604)"
"9655";"6088";VIA MARIO PAGANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"17";9.16051227791426;45.4683791433957;"(45.4683791433957, 9.16051227791426)"
"9656";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"16";9.15866514813456;45.465021437287;"(45.465021437287, 9.15866514813456)"
"9657";"2275";VIA PADOVA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"23";9.22337573628712;45.4910128840741;"(45.4910128840741, 9.22337573628712)"
"9658";"5112";VIA MODESTINO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"75";9.1690576660714;45.4579125488487;"(45.4579125488487, 9.1690576660714)"
"9659";"5090";VIA OLONA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"116";9.17184945004807;45.4605309622003;"(45.4605309622003, 9.17184945004807)"
"9660";"6186";VIA MARIO PAGANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"133";9.16011837521715;45.4678304242489;"(45.4678304242489, 9.16011837521715)"
"9661";"5091";PIAZZA SANT'AGOSTINO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"135";9.17010082625919;45.4589518497717;"(45.4589518497717, 9.17010082625919)"
"9662";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"21";9.15933809809193;45.4619658833674;"(45.4619658833674, 9.15933809809193)"
"9663";"5097";VIALE PAPINIANO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"14";9.1693763718265;45.4582414198962;"(45.4582414198962, 9.1693763718265)"
"9664";"3110";PIAZZA ERMETE NOVELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"26";9.2188024286302;45.4707062512835;"(45.4707062512835, 9.2188024286302)"
"9665";"3379";VIA ELIO VITTORINI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"145";9.26248698950457;45.4446073556281;"(45.4446073556281, 9.26248698950457)"
"9666";"6193";VIA MARIO PAGANO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"6";9.15963856871771;45.4673710124027;"(45.4673710124027, 9.15963856871771)"
"9667";"6196";VIA GIOVANNI DE ALESSANDRI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"97";9.15887792768124;45.4636223858255;"(45.4636223858255, 9.15887792768124)"
"9669";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"16";9.15862277902627;45.4651511384123;"(45.4651511384123, 9.15862277902627)"
"9670";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"8";9.15846688468027;45.464297895237;"(45.464297895237, 9.15846688468027)"
"9671";"6196";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"13";9.15882970441455;45.4641125113944;"(45.4641125113944, 9.15882970441455)"
"9672";"6196";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"9";9.15941292818496;45.4620667579452;"(45.4620667579452, 9.15941292818496)"
"9673";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.16040756118985;45.4606480217119;"(45.4606480217119, 9.16040756118985)"
"9675";"6108";VIA GIUSEPPE DEZZA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"28";9.16168832711965;45.4599695223532;"(45.4599695223532, 9.16168832711965)"
"9676";"5091";PIAZZA SANT'AGOSTINO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"21";9.17076389970402;45.4595495854993;"(45.4595495854993, 9.17076389970402)"
"9677";"5090";VIA OLONA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"109";9.17273168531038;45.461331265742;"(45.461331265742, 9.17273168531038)"
"9678";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"11";9.1628526675134;45.4596238523988;"(45.4596238523988, 9.1628526675134)"
"9679";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.1627577572246;45.4593544515438;"(45.4593544515438, 9.1627577572246)"
"9680";"5097";VIALE PAPINIANO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"13";9.16953404875778;45.4584156791108;"(45.4584156791108, 9.16953404875778)"
"9681";"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;non regolamentato;"58";9.24653252294868;45.5037694158184;"(45.5037694158184, 9.24653252294868)"
"9682";"4068";CORSO LODI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"19";9.20674589332788;45.4492405424657;"(45.4492405424657, 9.20674589332788)"
